epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
2,82.6714,0.83329,0.53611,0.89956,0.85896,0.75909,0.828,0.54279,1.01359,0.6237,0.9879,0.000483282,0.000483282,0.000483282
3,124.599,0.87464,0.57275,0.91765,0.78338,0.75788,0.80636,0.54149,1.03183,0.65113,0.99086,0.00054698,0.00054698,0.00054698
4,166.419,0.89859,0.58623,0.92756,0.86644,0.74722,0.84378,0.57384,0.97323,0.60472,0.95874,0.000369054,0.000369054,0.000369054
5,208.132,0.92095,0.59255,0.93146,0.84492,0.78272,0.84358,0.58148,0.93741,0.5825,0.95174,0.000189072,0.000189072,0.000189072
1,40.4721,0.74366,0.48974,0.88127,0.84359,0.79118,0.86397,0.59017,0.95954,0.57156,0.96492,0.000299596,0.000299596,0.000299596
2,82.5176,0.8053,0.5241,0.89314,0.82409,0.71151,0.80562,0.53144,1.03482,0.66478,0.99785,0.000483282,0.000483282,0.000483282
3,124.321,0.87211,0.57014,0.91657,0.8011,0.77096,0.83767,0.55291,1.01967,0.62023,0.98856,0.00054698,0.00054698,0.00054698
4,166.002,0.89686,0.57994,0.92803,0.83293,0.80271,0.84701,0.57629,0.97528,0.6,0.97292,0.000369054,0.000369054,0.000369054
5,207.816,0.91562,0.58368,0.93037,0.81631,0.79828,0.86436,0.59674,0.93374,0.5907,0.95931,0.000189072,0.000189072,0.000189072
1,40.8325,0.73395,0.48179,0.87787,0.86906,0.76429,0.86332,0.59069,0.94312,0.56513,0.95294,0.000299596,0.000299596,0.000299596
2,82.7291,0.79627,0.51239,0.88993,0.81015,0.77178,0.83455,0.55976,0.98154,0.61401,0.97567,0.000483282,0.000483282,0.000483282
3,124.528,0.86792,0.56652,0.91542,0.82946,0.74787,0.82498,0.56085,1.008,0.61757,0.98512,0.00054698,0.00054698,0.00054698
4,166.149,0.88803,0.57027,0.92339,0.83668,0.78639,0.84729,0.58039,0.97594,0.59713,0.97284,0.000369054,0.000369054,0.000369054
5,207.915,0.90956,0.58023,0.93059,0.87772,0.78914,0.86893,0.5982,0.92836,0.56058,0.96141,0.000189072,0.000189072,0.000189072
1,42.074,0.72076,0.47554,0.87438,0.87385,0.76659,0.85798,0.59044,0.93485,0.55616,0.95646,0.000299596,0.000299596,0.000299596
2,83.8269,0.7989,0.51424,0.89092,0.74732,0.75915,0.80776,0.54647,0.99327,0.64261,0.97672,0.000483282,0.000483282,0.000483282
3,125.516,0.87278,0.56694,0.91511,0.8052,0.76374,0.83908,0.55259,1.04457,0.62985,0.99984,0.00054698,0.00054698,0.00054698
4,166.954,0.88181,0.56429,0.92227,0.80986,0.78188,0.83344,0.57389,0.96044,0.59932,0.96064,0.000369054,0.000369054,0.000369054
5,205.28,0.90772,0.58133,0.92779,0.83406,0.79015,0.8562,0.59377,0.91769,0.56602,0.94991,0.000189072,0.000189072,0.000189072
1,40.4837,0.71423,0.47126,0.87368,0.86024,0.79199,0.86217,0.59377,0.9403,0.55719,0.94952,0.000299596,0.000299596,0.000299596
2,82.4816,0.78798,0.50731,0.88803,0.84593,0.73659,0.83083,0.54938,0.99042,0.61654,0.97453,0.000483282,0.000483282,0.000483282
3,124.426,0.8592,0.5524,0.91117,0.81836,0.72752,0.82393,0.55864,1.01952,0.61858,0.98955,0.00054698,0.00054698,0.00054698
4,166.219,0.87616,0.56285,0.9194,0.82717,0.77528,0.82951,0.56607,0.96835,0.59994,0.97088,0.000369054,0.000369054,0.000369054
5,207.901,0.8988,0.57423,0.92449,0.83212,0.80114,0.85191,0.59521,0.93646,0.5768,0.95673,0.000189072,0.000189072,0.000189072
1,40.7448,0.71383,0.47322,0.8745,0.86273,0.79784,0.87173,0.60984,0.91637,0.54887,0.94762,0.000299596,0.000299596,0.000299596
2,82.7647,0.77347,0.5022,0.88363,0.78107,0.78705,0.82924,0.56414,0.97066,0.61491,0.97019,0.000483282,0.000483282,0.000483282
3,124.693,0.84789,0.54737,0.90781,0.79152,0.78055,0.84021,0.57193,0.98679,0.61234,0.98198,0.00054698,0.00054698,0.00054698
4,166.337,0.87629,0.55728,0.91895,0.84358,0.75701,0.83849,0.57217,0.97505,0.58477,0.97085,0.000369054,0.000369054,0.000369054
5,207.957,0.90388,0.5736,0.92519,0.8933,0.76828,0.85755,0.5971,0.92765,0.55617,0.95641,0.000189072,0.000189072,0.000189072
1,40.4245,0.7092,0.466,0.87257,0.8499,0.79537,0.86378,0.60014,0.92177,0.55837,0.94955,0.000299596,0.000299596,0.000299596
2,82.4384,0.78342,0.50318,0.8866,0.84947,0.7523,0.84331,0.57668,0.9789,0.60237,0.97282,0.000483282,0.000483282,0.000483282
3,124.318,0.85379,0.55145,0.91106,0.81974,0.73584,0.82199,0.54494,0.99862,0.6285,0.9806,0.00054698,0.00054698,0.00054698
4,166.122,0.87415,0.55796,0.91928,0.88973,0.73456,0.84801,0.57873,0.95658,0.59243,0.96139,0.000369054,0.000369054,0.000369054
5,207.86,0.89303,0.56861,0.92377,0.84103,0.78326,0.85421,0.60325,0.91774,0.56937,0.94866,0.000189072,0.000189072,0.000189072
