epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
3,63.9716,0.78141,0.47486,0.88744,0.91045,0.86683,0.91869,0.64027,0.78273,0.4661,0.88812,0.000422758,0.000422758,0.000422758
4,83.8834,0.77457,0.48071,0.88875,0.92341,0.89008,0.92344,0.6578,0.76525,0.45515,0.88785,0.000369054,0.000369054,0.000369054
5,99.5164,0.7584,0.46502,0.88448,0.91231,0.8836,0.9355,0.6841,0.72118,0.43126,0.87387,0.000189072,0.000189072,0.000189072
1,20.1164,0.73219,0.45345,0.87462,0.89242,0.90687,0.93839,0.69951,0.73482,0.43088,0.86945,0.00022725,0.00022725,0.00022725
2,39.1499,0.74607,0.46037,0.87696,0.90233,0.82602,0.90908,0.66214,0.75701,0.45588,0.88384,0.000371799,0.000371799,0.000371799
3,59.8478,0.7623,0.46644,0.88258,0.90519,0.89734,0.92537,0.64117,0.77984,0.45602,0.89237,0.000422758,0.000422758,0.000422758
4,78.2414,0.76316,0.47248,0.88507,0.93277,0.86804,0.9148,0.6688,0.75455,0.45338,0.88442,0.000369054,0.000369054,0.000369054
5,95.5192,0.75472,0.46204,0.8836,0.92775,0.88697,0.93603,0.69705,0.70715,0.42853,0.86605,0.000189072,0.000189072,0.000189072
1,3.78571,0.73191,0.45347,0.87418,0.93756,0.84572,0.93046,0.69466,0.72777,0.43414,0.86872,0.00022725,0.00022725,0.00022725
2,24.9353,0.75517,0.46636,0.87958,0.91618,0.83939,0.88936,0.64885,0.76526,0.46146,0.88091,0.000371799,0.000371799,0.000371799
3,46.4856,0.76905,0.46753,0.88343,0.94376,0.83958,0.92709,0.64265,0.7876,0.46704,0.88814,0.000422758,0.000422758,0.000422758
4,69.3901,0.76393,0.47297,0.8872,0.93135,0.88566,0.932,0.68228,0.75737,0.45102,0.8865,0.000369054,0.000369054,0.000369054
5,87.1142,0.75664,0.46393,0.88515,0.94524,0.87308,0.94031,0.70083,0.70866,0.42744,0.86983,0.000189072,0.000189072,0.000189072
1,21.9675,0.72851,0.45024,0.87342,0.93411,0.85548,0.93494,0.68902,0.72262,0.4306,0.86476,0.00022725,0.00022725,0.00022725
2,44.4548,0.7401,0.45592,0.87436,0.9352,0.84252,0.90889,0.66087,0.7516,0.45383,0.87726,0.000371799,0.000371799,0.000371799
