epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
2,147.789,0.75398,0.47549,0.8817,0.7632,0.7151,0.77168,0.50648,0.89851,0.5519,0.94511,0.000484566,0.000484566,0.000484566
3,167.243,0.76437,0.48135,0.88527,0.8142,0.70226,0.7699,0.51309,0.92483,0.563,0.94839,0.000547947,0.000547947,0.000547947
4,186.705,0.78329,0.48955,0.8914,0.85773,0.73891,0.81493,0.55509,0.87701,0.52572,0.93426,0.000369054,0.000369054,0.000369054
5,206.357,0.78159,0.48615,0.89303,0.84073,0.73926,0.82041,0.5621,0.84111,0.50343,0.92,0.000189072,0.000189072,0.000189072
1,105.823,0.7006,0.4457,0.87112,0.86337,0.74153,0.81849,0.54707,0.91414,0.53884,0.93894,0.000301196,0.000301196,0.000301196
2,147.388,0.73714,0.46678,0.87691,0.80125,0.71861,0.79087,0.5246,0.90143,0.56299,0.94512,0.000484566,0.000484566,0.000484566
3,166.869,0.76875,0.48304,0.88528,0.80068,0.74438,0.80505,0.5389,0.90896,0.55819,0.93851,0.000547947,0.000547947,0.000547947
4,186.3,0.7765,0.48493,0.88822,0.83434,0.74208,0.8163,0.56198,0.86344,0.5213,0.93072,0.000369054,0.000369054,0.000369054
5,205.921,0.77044,0.47873,0.88987,0.85125,0.7421,0.82161,0.57014,0.83454,0.49772,0.92612,0.000189072,0.000189072,0.000189072
1,104.423,0.68905,0.43939,0.86846,0.84734,0.70548,0.7995,0.53003,0.93557,0.55373,0.95142,0.000301196,0.000301196,0.000301196
2,148.754,0.72634,0.45877,0.87321,0.86696,0.68945,0.79981,0.53373,0.88202,0.55315,0.93635,0.000484566,0.000484566,0.000484566
3,168.248,0.76446,0.47512,0.88297,0.80524,0.73848,0.80531,0.52788,0.90584,0.55478,0.93824,0.000547947,0.000547947,0.000547947
4,187.684,0.7697,0.4779,0.88574,0.81833,0.73613,0.81059,0.54403,0.88731,0.52882,0.93417,0.000369054,0.000369054,0.000369054
5,207.336,0.75929,0.4722,0.88603,0.8778,0.72028,0.82932,0.57962,0.83448,0.49582,0.9196,0.000189072,0.000189072,0.000189072
1,102.521,0.68361,0.43504,0.86609,0.87473,0.7073,0.81215,0.5396,0.93993,0.54135,0.93481,0.000301196,0.000301196,0.000301196
2,141.723,0.7323,0.45646,0.87359,0.84321,0.7396,0.82513,0.54806,0.89453,0.53964,0.93305,0.000484566,0.000484566,0.000484566
3,161.196,0.75027,0.46775,0.87972,0.84884,0.71095,0.81522,0.54148,0.89165,0.5497,0.94042,0.000547947,0.000547947,0.000547947
4,180.61,0.7515,0.47033,0.88148,0.81499,0.7257,0.80541,0.54949,0.87973,0.5256,0.93407,0.000369054,0.000369054,0.000369054
5,200.245,0.75219,0.46874,0.88421,0.86207,0.71296,0.81682,0.56999,0.82186,0.49189,0.91568,0.000189072,0.000189072,0.000189072
1,77.8773,0.67668,0.43089,0.86426,0.82289,0.71074,0.7952,0.53177,0.93703,0.53852,0.94879,0.000301196,0.000301196,0.000301196
2,110.805,0.72617,0.45168,0.87146,0.82878,0.71352,0.8081,0.54001,0.88048,0.52841,0.93181,0.000484566,0.000484566,0.000484566
3,130.302,0.74454,0.46233,0.87727,0.81541,0.73758,0.81169,0.54005,0.90059,0.54448,0.9469,0.000547947,0.000547947,0.000547947
4,149.742,0.74444,0.46402,0.87929,0.81305,0.75645,0.81155,0.55131,0.87196,0.53017,0.9256,0.000369054,0.000369054,0.000369054
5,169.461,0.74294,0.46389,0.88139,0.87378,0.70878,0.82909,0.57797,0.82038,0.4889,0.91626,0.000189072,0.000189072,0.000189072
1,102.808,0.66714,0.42531,0.86161,0.88318,0.73762,0.82893,0.55672,0.86945,0.51021,0.92607,0.000301196,0.000301196,0.000301196
2,143.073,0.7105,0.44316,0.86774,0.78764,0.72632,0.79983,0.54354,0.87466,0.53335,0.93056,0.000484566,0.000484566,0.000484566
3,162.542,0.73409,0.45743,0.87469,0.7993,0.72809,0.78995,0.52724,0.88028,0.5389,0.94262,0.000547947,0.000547947,0.000547947
4,182.002,0.73753,0.46154,0.87746,0.84172,0.74194,0.81773,0.55936,0.87549,0.519,0.92786,0.000369054,0.000369054,0.000369054
5,201.732,0.74048,0.46001,0.88032,0.88929,0.73132,0.8278,0.57557,0.82065,0.49416,0.91677,0.000189072,0.000189072,0.000189072
1,105.229,0.66007,0.4216,0.86024,0.85477,0.72748,0.81446,0.54203,0.90114,0.52289,0.93273,0.000301196,0.000301196,0.000301196
2,146.927,0.69961,0.43847,0.86511,0.84639,0.75047,0.82384,0.54829,0.87113,0.5176,0.93149,0.000484566,0.000484566,0.000484566
3,166.429,0.7147,0.44883,0.87019,0.81463,0.72167,0.81977,0.54039,0.89022,0.54491,0.94038,0.000547947,0.000547947,0.000547947
4,185.891,0.73058,0.45703,0.8755,0.82944,0.76763,0.82758,0.56496,0.8574,0.52376,0.92607,0.000369054,0.000369054,0.000369054
5,205.582,0.7356,0.45715,0.87858,0.85636,0.73827,0.8293,0.57405,0.81754,0.4898,0.90952,0.000189072,0.000189072,0.000189072
1,104.422,0.6579,0.41832,0.85919,0.83265,0.75536,0.82771,0.56016,0.90572,0.51669,0.93126,0.000301196,0.000301196,0.000301196
2,144.546,0.70823,0.43753,0.86537,0.82638,0.71908,0.80547,0.54561,0.86684,0.53705,0.92937,0.000484566,0.000484566,0.000484566
3,164.356,0.72319,0.44807,0.87169,0.80031,0.72597,0.78537,0.52602,0.90833,0.5492,0.94262,0.000547947,0.000547947,0.000547947
4,183.834,0.72264,0.45033,0.87331,0.79863,0.75454,0.82231,0.56892,0.86081,0.52221,0.93136,0.000369054,0.000369054,0.000369054
5,203.38,0.72796,0.45154,0.87651,0.83269,0.75607,0.83477,0.57385,0.8219,0.49244,0.91749,0.000189072,0.000189072,0.000189072
1,102.39,0.65557,0.41509,0.85845,0.87313,0.7243,0.81902,0.56334,0.84527,0.50185,0.92055,0.000301196,0.000301196,0.000301196
2,147.187,0.70295,0.43215,0.86383,0.80896,0.72836,0.80797,0.54218,0.88421,0.53637,0.92899,0.000484566,0.000484566,0.000484566
